0.000000000000000000e+00 1.121667807565756192e+02 2.942705120357883288e+02 4.330383523107483938e+02 4.909296245855656480e+02 4.801690771081901516e+02 4.751762346776862955e+02 5.164455156293423670e+02 5.000510182751244201e+02 4.960400679083593900e+02 5.143062348600634550e+02 5.711099387384899728e+02 6.271007150085532658e+02 6.522612901118120590e+02 5.894986593393805379e+02 7.157046007081897869e+02 7.395041907196114153e+02 7.523796012213246058e+02 7.566832255228456461e+02 8.690493771837950590e+02 9.324433505083319460e+02 9.302902175984607993e+02 8.393890283267284076e+02 8.676676490011732312e+02 8.278126496926934124e+02 9.221948355340439321e+02 9.569817394077180097e+02 9.934990746340999976e+02 1.029908548701711879e+03 9.914038488117698762e+02 9.403331104489501513e+02 1.008524950191839253e+03 1.023806925219314508e+03 1.073869371714525869e+03 1.143589926188378968e+03 1.100688958978843402e+03 1.121979875078542591e+03 1.165742305738222285e+03 1.181734544538941236e+03 1.194627069910192631e+03 1.218595404217818668e+03 1.400600095546439434e+03 1.511612388528588781e+03 1.504148490973190974e+03 1.614883524528851922e+03 1.748572425052424933e+03 1.869718384121500321e+03 2.024323619056387543e+03 2.047378488253276146e+03 2.066973314169119476e+03 2.080425338809195182e+03 2.192201084293052190e+03 2.437022936721998121e+03
1.121667807565756192e+02 0.000000000000000000e+00 1.823765658117910959e+02 3.228926192811493934e+02 3.835894697430332485e+02 3.768410562124826697e+02 3.783262299923506475e+02 4.094159177424248242e+02 3.918619578480775658e+02 3.871982089401904545e+02 4.064846944564575324e+02 4.617690193263756555e+02 5.161867380589472987e+02 5.411600266495446476e+02 4.819191449322406129e+02 6.045355453093977758e+02 6.282247474382153314e+02 6.410517640675816438e+02 6.458418616830161909e+02 7.599403959844464680e+02 8.231405305936506238e+02 8.196836326165032460e+02 7.281454534898126667e+02 7.563598353776267231e+02 7.166119246843062456e+02 8.109292836252470806e+02 8.477733480787209146e+02 8.853312291177301177e+02 9.195991900844422844e+02 8.800076705939903832e+02 8.289358771234534515e+02 8.968293679798218818e+02 9.124760685976146988e+02 9.634564845276084952e+02 1.035979185146052032e+03 9.907527973201599707e+02 1.012958067440645777e+03 1.057090312160142275e+03 1.073875139616517799e+03 1.087130599750009196e+03 1.113553227984488331e+03 1.296147171422603378e+03 1.405276330703594112e+03 1.398153917823831307e+03 1.507700867530222695e+03 1.640977332738989844e+03 1.761645857411389443e+03 1.916967360863387285e+03 1.940359758697565212e+03 1.959723958692829228e+03 1.973266204034255907e+03 2.088652746597753321e+03 2.337167765908461206e+03
2.942705120357883288e+02 1.823765658117910959e+02 0.000000000000000000e+00 1.591400963925652263e+02 2.297869420643569924e+02 2.398982173889937428e+02 2.641194431434688568e+02 2.553360358481145624e+02 2.338273211239097122e+02 2.264444855793627482e+02 2.492641157409410937e+02 2.960573353938503942e+02 3.427054366941456465e+02 3.665854876744594435e+02 3.225889923757039810e+02 4.292055721709295995e+02 4.522855740497863053e+02 4.648403878654966093e+02 4.716202652345002093e+02 5.910582766124763339e+02 6.532558184708373119e+02 6.455289252864404261e+02 5.519418021023089977e+02 5.798066541847135795e+02 5.406220882294683179e+02 6.343921380256401790e+02 6.780528516117173012e+02 7.185254350111654276e+02 7.461133979230787645e+02 7.028094560093200016e+02 6.518380858302853085e+02 7.183790942212756363e+02 7.354682864824152375e+02 7.895122495385717230e+02 8.699898950286236641e+02 8.182352403822474116e+02 8.430955679607111506e+02 8.881318904520275055e+02 9.070519970435858568e+02 9.212385006377995751e+02 9.539268134550275136e+02 1.137163087638573870e+03 1.241345067598787409e+03 1.235081291079919083e+03 1.341442055027601782e+03 1.473463673913850698e+03 1.592784629304371265e+03 1.749668887646649864e+03 1.773839260159175410e+03 1.792632834934562879e+03 1.806374736143183100e+03 1.929857565786333453e+03 2.185938771709028515e+03
4.330383523107483938e+02 3.228926192811493934e+02 1.591400963925652263e+02 0.000000000000000000e+00 7.267338270066801442e+01 9.750486211846165929e+01 1.427136090039711576e+02 9.718470531995676254e+01 7.487877195047747136e+01 6.732074821305381818e+01 9.031824341530420952e+01 1.393592399252482608e+02 1.946175020226065726e+02 2.201622923877246194e+02 1.636194488050330165e+02 2.835941910257583913e+02 3.076580148985983669e+02 3.206575633842498405e+02 3.238838242053403746e+02 4.372994694975452035e+02 5.003612916472568486e+02 4.972726000306440710e+02 4.072248686331753333e+02 4.356314046124297761e+02 3.955600985224091914e+02 4.899766706518352635e+02 5.250332369076403438e+02 5.634591520534389701e+02 5.968957778279527702e+02 5.594549829328043415e+02 5.084518869294522005e+02 5.777454096792229166e+02 5.916483309385832854e+02 6.408363088886017067e+02 7.145901274181361487e+02 6.678836049012020339e+02 6.902700184675019273e+02 7.346304479644062440e+02 7.521536063546350306e+02 7.658247208329886462e+02 7.960711539467459943e+02 9.792519240803696903e+02 1.085167413289100523e+03 1.078542959899047446e+03 1.186437102715168066e+03 1.319217257949632312e+03 1.439430395304445483e+03 1.595357047275467721e+03 1.619092385590222193e+03 1.638209040632186998e+03 1.651839998956080080e+03 1.772151265778821198e+03 2.027012528019761021e+03
4.909296245855656480e+02 3.835894697430332485e+02 2.297869420643569924e+02 7.267338270066801442e+01 0.000000000000000000e+00 4.599312626978640139e+01 1.007429683216109169e+02 2.602883391050320583e+01 1.479217966762081105e+01 2.236044166443749504e+01 2.411501097606003441e+01 8.572505409519067143e+01 1.524124635206817402e+02 1.781186503787255049e+02 9.856943254484113481e+01 2.388599104026154976e+02 2.630738580766134191e+02 2.760915700457082380e+02 2.751414311113007898e+02 3.790464953820939513e+02 4.426362738699102692e+02 4.447697671206939845e+02 3.597590829061105637e+02 3.881709375900165355e+02 3.479804401662311193e+02 4.414256303363503662e+02 4.669700429568403592e+02 5.025912115563876341e+02 5.425096314957438608e+02 5.110605040473233771e+02 4.606356772498638747e+02 5.315928820571048163e+02 5.425035856953677467e+02 5.867006483009955673e+02 6.527291011928085709e+02 6.119038296019691643e+02 6.315480541726283263e+02 6.749882306752468821e+02 6.908178011191233736e+02 7.038135111376361692e+02 7.304589583346444215e+02 9.133504295674390505e+02 1.021687822675148027e+03 1.014600827817025447e+03 1.124263808752616342e+03 1.257755301213162738e+03 1.378793562275706336e+03 1.533624410830711213e+03 1.556883017018715691e+03 1.576333679339510809e+03 1.589839685586008272e+03 1.706212263463917907e+03 1.958622401364281359e+03
4.801690771081901516e+02 3.768410562124826697e+02 2.398982173889937428e+02 9.750486211846165929e+01 4.599312626978640139e+01 0.000000000000000000e+00 5.477164348541313643e+01 5.458091494792694931e+01 6.001977621070156488e+01 6.831309299705957017e+01 6.188383253066538714e+01 1.199184123756844826e+02 1.884909290850853552e+02 2.132828596882216345e+02 1.199177420014004412e+02 2.708274719148629401e+02 2.946212112226556883e+02 3.074073038674702616e+02 3.037832161531504767e+02 3.981920852181257828e+02 4.616730445538465801e+02 4.684476048642511614e+02 3.880097402761746821e+02 4.161139540444165732e+02 3.762963452291777458e+02 4.681232121622567206e+02 4.854702563984080825e+02 5.178366958115835814e+02 5.639249152304006429e+02 5.373703571102331580e+02 4.876979002019438667e+02 5.593207744587361958e+02 5.680867405726496600e+02 6.080931317823916515e+02 6.660212199881854076e+02 6.315290808486794276e+02 6.484104229615894610e+02 6.907025572853455060e+02 7.045807716094029729e+02 7.167303647613912290e+02 7.384618045555847630e+02 9.204481814406286730e+02 1.031987748844733233e+03 1.024303780551607588e+03 1.136038550441664029e+03 1.270201238377394247e+03 1.392051848437168928e+03 1.545490801241956888e+03 1.568163608428071711e+03 1.587998858765551631e+03 1.601346362702495753e+03 1.712373734259415187e+03 1.960517415709277657e+03
4.751762346776862955e+02 3.783262299923506475e+02 2.641194431434688568e+02 1.427136090039711576e+02 1.007429683216109169e+02 5.477164348541313643e+01 0.000000000000000000e+00 1.054309878547521748e+02 1.145450565755034376e+02 1.230799363921799170e+02 1.145262512262815449e+02 1.672033417924315302e+02 2.349469601419182254e+02 2.584738472588012428e+02 1.581575674217372409e+02 3.121131454950708530e+02 3.351496111210615823e+02 3.475356887913314381e+02 3.413138568378489595e+02 4.244528331753824659e+02 4.870871926300161476e+02 4.988911790996606896e+02 4.240902119968338297e+02 4.516023887745859042e+02 4.125664070945294952e+02 5.018470910954260376e+02 5.100615910137746027e+02 5.384901954414161764e+02 5.911617471062461391e+02 5.702022940538511193e+02 5.216736999190250117e+02 5.935905838376187376e+02 5.999387305874023468e+02 6.350398684823841222e+02 6.834134474211598445e+02 6.563506822862387935e+02 6.699964610065743500e+02 7.107525143337236386e+02 7.223141776229091420e+02 7.334260821925429354e+02 7.493327448371028368e+02 9.295422476788187396e+02 1.044538973174320518e+03 1.036171715973184291e+03 1.150094115754659924e+03 1.284807616447221108e+03 1.407440048783608063e+03 1.559047191683597475e+03 1.581001236650861756e+03 1.601271263625319079e+03 1.614417034748996684e+03 1.718989398515503126e+03 1.961849366552523634e+03
5.164455156293423670e+02 4.094159177424248242e+02 2.553360358481145624e+02 9.718470531995676254e+01 2.602883391050320583e+01 5.458091494792694931e+01 1.054309878547521748e+02 0.000000000000000000e+00 2.371266070115233404e+01 3.423812303004309143e+01 1.153602238088909537e+01 6.581275073872211578e+01 1.342472331799154972e+02 1.593416814517307216e+02 7.329266564413390483e+01 2.182594429121117514e+02 2.422993121766330376e+02 2.552210421426441087e+02 2.530344508213760264e+02 3.542393850929288988e+02 4.178582367342421549e+02 4.211281867733831064e+02 3.376153391618062756e+02 3.659343693148423426e+02 3.258493086326966477e+02 4.187650253311928168e+02 4.421026327413362083e+02 4.772070707269998593e+02 5.183217136339588933e+02 4.883090982589101827e+02 4.381230912275822220e+02 5.093768946847778238e+02 5.195205206794566948e+02 5.625277625630629927e+02 6.271472339453048335e+02 5.873342490484288874e+02 6.064587769327836213e+02 6.497291104878181613e+02 6.652989847857032828e+02 6.782007205146118167e+02 7.044893227196109819e+02 8.873583987975446234e+02 9.958717024484903959e+02 9.887416888424065746e+02 1.098581666809770923e+03 1.232150179304517451e+03 1.353287409444331615e+03 1.507972283277079669e+03 1.531175216864275853e+03 1.550663172059520321e+03 1.564154305744052408e+03 1.680208413030671636e+03 1.932623935142568826e+03
5.000510182751244201e+02 3.918619578480775658e+02 2.338273211239097122e+02 7.487877195047747136e+01 1.479217966762081105e+01 6.001977621070156488e+01 1.145450565755034376e+02 2.371266070115233404e+01 0.000000000000000000e+00 1.102115377662887674e+01 1.544417042278148955e+01 7.331671714762416059e+01 1.388259558704550898e+02 1.646526931919044614e+02 9.031345337297949527e+01 2.259789882666997016e+02 2.502374717446617467e+02 2.632836730011833879e+02 2.629918582953454802e+02 3.691699140618605384e+02 4.326795223154913970e+02 4.335889424034820649e+02 3.475481778914564188e+02 3.759968373830216137e+02 3.357710140811183237e+02 4.294939018714898680e+02 4.571240454434409344e+02 4.935898219739482897e+02 5.318097359633699170e+02 4.991605012958840462e+02 4.485967757493621093e+02 5.193404028484915216e+02 5.307563489471475577e+02 5.759706003268049699e+02 6.441182359328566918e+02 6.016135286828072140e+02 6.219767710566242158e+02 6.656955593329585099e+02 6.820481403775669378e+02 6.952691403031020627e+02 7.232884747957765512e+02 9.063367445821013462e+02 1.013718979917502679e+03 1.006802394828364413e+03 1.115852755867233327e+03 1.249127104834858073e+03 1.369920493363513515e+03 1.525105467827523626e+03 1.548521553278606234e+03 1.567863719028039441e+03 1.581411342122421047e+03 1.699271378242203355e+03 1.952898966160656528e+03
4.960400679083593900e+02 3.871982089401904545e+02 2.264444855793627482e+02 6.732074821305381818e+01 2.236044166443749504e+01 6.831309299705957017e+01 1.230799363921799170e+02 3.423812303004309143e+01 1.102115377662887674e+01 0.000000000000000000e+00 2.450038189751253981e+01 7.539682219849190403e+01 1.383290974072606900e+02 1.642831446372890127e+02 9.638440156900686873e+01 2.264448203418202752e+02 2.507293091516876018e+02 2.637992107400306736e+02 2.644391144246358749e+02 3.730164903400757908e+02 4.364065686840031049e+02 4.360516012848955256e+02 3.488174193569761314e+02 3.772920765860842494e+02 3.370527833572775762e+02 4.310670750463421541e+02 4.609426460835256307e+02 4.981503455539992160e+02 5.347465649438099717e+02 5.007389558260501303e+02 4.500228483220645899e+02 5.204543703684166758e+02 5.325110954949487905e+02 5.788599220712087572e+02 6.489563657126700491e+02 6.049442524233234053e+02 6.259867738188985413e+02 6.699448324631050582e+02 6.867447153369553234e+02 7.001496674286998996e+02 7.292179810189599038e+02 9.123495214369033874e+02 1.019010290305566855e+03 1.012225725583746680e+03 1.120783249522297183e+03 1.253869004850628016e+03 1.374448956636892490e+03 1.529921503852599244e+03 1.553464745062324937e+03 1.572717880152293446e+03 1.586298822542408288e+03 1.705282357073834191e+03 1.959718030218177319e+03
